school_name,new_code,region_id,zone_id,woreda_id,sector_id,ownership_id,established_year
Birday,S0501020126,5,103,932,1,1,
Buroodo 2,S0501020136,5,103,932,1,1,
Buubayo,S0501020146,5,103,932,1,1,
Buula,S0501020156,5,103,932,1,1,
Buur sayid,S0501020166,5,103,932,1,1,
CEEL-MARA,S0501020176,5,103,932,1,1,
Ceel-waaq,S0501020186,5,103,932,1,1,
Ceelbaar,S0501020196,5,103,932,1,1,
Ceeldheere,S0501020206,5,103,932,1,1,
ceelkari,S0501020212,5,103,932,4,1,
Daagere,S0501020226,5,103,932,1,1,
Daato,S0501020236,5,103,932,1,1,
Daban naag,S0501020246,5,103,932,1,1,
Danbaro,S0501020256,5,103,932,1,1,
Daqane  Abokar pri school,S0501020262,5,103,932,4,1,
Darka Dhowr,S0501020276,5,103,932,1,1,
Deylabo,S0501020286,5,103,932,1,1,
Dharyo,S0501020296,5,103,932,1,1,
Dhuure,S0501020306,5,103,932,1,1,
Didibisa,S0501020316,5,103,932,1,1,
dijaroora,S0501020322,5,103,932,4,1,
dugsi sare unko,S0501020333,5,103,932,5,1,
Dugsiga shentale,S0501020346,5,103,932,1,1,
duura-cusmaan,S0501020356,5,103,932,1,1,
Egaal,S0501020366,5,103,932,1,1,
El- Karre Secondary school,S0501020373,5,103,932,5,1,
ELOD,S0501020382,5,103,932,4,1,
Elood,S0501020393,5,103,932,5,1,
Farjano,S0501020406,5,103,932,1,1,
Gilibo,S0501020416,5,103,932,1,1,
Gololoow,S0501020422,5,103,932,4,1,
Gooha,S0501020436,5,103,932,1,1,
Gooni,S0501020442,5,103,932,4,1,
Goro qoney,S0501020452,5,103,932,4,1,
Haadha jaara,S0501020466,5,103,932,1,1,
Haro bukra,S0501020472,5,103,932,4,1,
heegoon,S0501020486,5,103,932,1,1,
Helmadow,S0501020492,5,103,932,4,1,
howdo,S0501020506,5,103,932,1,1,
Jaara,S0501020512,5,103,932,4,1,
Jabsa,S0501020526,5,103,932,1,1,
Jeejo,S0501020536,5,103,932,1,1,
kambabila,S0501020546,5,103,932,1,1,
Keyno,S0501020556,5,103,932,1,1,
Kuturi,S0501020562,5,103,932,4,1,
Laasbaar,S0501020576,5,103,932,1,1,
Maja,S0501020586,5,103,932,1,1,2006
Maqaar,S0501020596,5,103,932,1,1,
Mas,S0501020606,5,103,932,1,1,
Masle,S0501020612,5,103,932,4,1,
maslow,S0501020626,5,103,932,1,1,
MIIRI,S0501020636,5,103,932,1,1,
Odaa,S0501020646,5,103,932,1,1,2001
Qudhacle,S0501020656,5,103,932,1,1,
shakisa secondary,S0501020663,5,103,932,5,1,
Shakiso pri school,S0501020672,5,103,932,4,1,
Shanboob,S0501020686,5,103,932,1,1,
shariif yuunis,S0501020696,5,103,932,1,1,
Tawley,S0501020706,5,103,932,1,1,
Tuuli,S0501020716,5,103,932,1,1,
Unko,S0501020722,5,103,932,4,1,
Wabyo,S0501020736,5,103,932,1,1,
War Waro,S0501020742,5,103,932,4,1,
wayaan,S0501020756,5,103,932,1,1,
Afcarro,S0501030012,5,103,933,4,1,
Afwayn,S0501030022,5,103,933,4,1,
allan,S0501030032,5,103,933,4,1,
Awsare,S0501030042,5,103,933,4,1,
Bangool,S0501030056,5,103,933,1,1,
BAnxowle,S0501030066,5,103,933,1,1,
Baraawe,S0501030076,5,103,933,1,1,
Bariiqo,S0501030082,5,103,933,4,1,
Beer madoow,S0501030096,5,103,933,1,1,
BUKURALE,S0501030102,5,103,933,4,1,
BUKURALE,S0501030113,5,103,933,5,1,
bur xoosh,S0501030126,5,103,933,1,1,
Burjoxaji,S0501030136,5,103,933,1,1,
burka cad,S0501030142,5,103,933,4,1,
Cali bahal,S0501030156,5,103,933,1,1,
Calooley,S0501030162,5,103,933,4,1,
ceel dhuub,S0501030172,5,103,933,4,1,
ceel lamood,S0501030186,5,103,933,1,1,
Ceel xaar,S0501030192,5,103,933,4,1,
Ceela goojo,S0501030202,5,103,933,4,1,
Ceelgoof,S0501030216,5,103,933,1,1,
cell dhuub,S0501030223,5,103,933,5,1,
D.sare hilo quran,S0501030233,5,103,933,5,1,
D/H EE CIID-CAYABO,S0501030246,5,103,933,1,1,
Dabadalis,S0501030256,5,103,933,1,1,
Daqurar Qodada,S0501030266,5,103,933,1,1,
Darsa,S0501030272,5,103,933,4,1,
DHadhami,S0501030282,5,103,933,4,1,
DHagayaraw,S0501030292,5,103,933,4,1,
DHarkayn,S0501030306,5,103,933,1,1,
Dhasheeg,S0501030312,5,103,933,4,1,
dhayle dhayle,S0501030326,5,103,933,1,1,
Dhayn wale,S0501030332,5,103,933,4,1,
diido Canan,S0501030346,5,103,933,1,1,
dollo-bay secondary school,S0501030353,5,103,933,5,1,
dollobay,S0501030362,5,103,933,4,1,
Eyley,S0501030376,5,103,933,1,1,
Fadhi ku dirir,S0501030386,5,103,933,1,1,
FIDIGAAN,S0501030396,5,103,933,1,1,
Garab Guraajo,S0501030402,5,103,933,4,1,
Geel Gudbis,S0501030412,5,103,933,4,1,
H/dh/ cabdi rundud,S0501030422,5,103,933,4,1,
H/dhaxe H/salay,S0501030432,5,103,933,4,1,
Hello Buli,S0501030442,5,103,933,4,1,
Helo fariinji,S0501030452,5,103,933,4,1,
Helo Quraan,S0501030462,5,103,933,4,1,
Hintooy,S0501030472,5,103,933,4,1,
Huntuduu,S0501030482,5,103,933,4,1,
INdhacad,S0501030492,5,103,933,4,1,
jalaay,S0501030506,5,103,933,1,1,
jixle,S0501030516,5,103,933,1,1,
K/max'ed cade,S0501030526,5,103,933,1,1,
Kaalmooleey,S0501030536,5,103,933,1,1,
kamoro kaxar,S0501030542,5,103,933,4,1,
Kombo,S0501030556,5,103,933,4,1,2006
kOMOOR-BULL,S0501030566,5,103,933,1,1,
Koraaley,S0501030572,5,103,933,4,1,
L/gare,S0501030582,5,103,933,4,1,
Laaqey,S0501030592,5,103,933,4,1,
macy,S0501030606,5,103,933,1,1,
Mad-har,S0501030612,5,103,933,4,1,
Madax maroodi,S0501030626,5,103,933,1,1,
malable,S0501030632,5,103,933,4,1,
Qorac boocaale,S0501030646,5,103,933,1,1,
Qoraxey,S0501030652,5,103,933,4,1,
qudhacbuul,S0501030662,5,103,933,4,1,
QURACLEy,S0501030672,5,103,933,4,1,
Rahle,S0501030686,5,103,933,1,1,
ramala,S0501030696,5,103,933,1,1,
Rawraw,S0501030702,5,103,933,4,1,
Riyooleey,S0501030716,5,103,933,1,1,
Roobdoon,S0501030726,5,103,933,1,1,
Saalo Jaama,S0501030732,5,103,933,4,1,
Sablaaley,S0501030742,5,103,933,4,1,
Sare Darso,S0501030753,5,103,933,5,1,
Shiniile,S0501030766,5,103,933,1,1,
Taaganey,S0501030772,5,103,933,4,1,
Teere,S0501030786,5,103,933,1,1,
Toosinbar,S0501030796,5,103,933,1,1,
Ubooyin  Primary School,S0501030802,5,103,933,4,1,
w/gabarey,S0501030812,5,103,933,4,1,
Warjuq,S0501030822,5,103,933,4,1,
Washaaqo butooy,S0501030836,5,103,933,1,1,
X/ dhuurre,S0501030846,5,103,933,1,1,
Xamur,S0501030852,5,103,933,4,1,
Xaraar,S0501030866,5,103,933,1,1,
yucub,S0501030876,5,103,933,1,1,
Afcaro,S0501040016,5,103,934,1,1,
barseenyo,S0501040022,5,103,934,4,1,
Bililiqa,S0501040036,5,103,934,1,1,
Bohol xinifow,S0501040046,5,103,934,1,1,
caramadaw,S0501040052,5,103,934,4,1,
Ceel quraan,S0501040066,5,103,934,1,1,
Daldal,S0501040076,5,103,934,1,1,
Daruur,S0501040086,5,103,934,1,10,
Dhumucyar,S0501040096,5,103,934,1,1,
doogaad,S0501040102,5,103,934,4,1,
Faraq,S0501040112,5,103,934,4,1,
gabrule,S0501040122,5,103,934,4,1,
God god Primary school,S0501040132,5,103,934,4,1,
God-God High School,S0501040143,5,103,934,5,1,
Hardheer,S0501040156,5,103,934,1,1,
Hilo Abshir,S0501040162,5,103,934,4,1,
shidaad,S0501040172,5,103,934,4,1,
Siifaan,S0501040182,5,103,934,4,1,
waaq sheen,S0501040196,5,103,934,1,1,
Warmacaan,S0501040206,5,103,934,1,1,
Abana,S0501050012,5,103,935,4,1,
Af Adde Primary School,S0501050022,5,103,935,4,1,
Af yaraado,S0501050032,5,103,935,4,1,
Afbilaawe,S0501050042,5,103,935,4,1,
Anqalaal,S0501050056,5,103,935,1,1,
B/qalooc,S0501050066,5,103,935,1,1,
Baar-geele,S0501050072,5,103,935,4,1,
Babuur eed,S0501050082,5,103,935,4,1,
Bohol cade,S0501050096,5,103,935,1,1,
Bohol caruus,S0501050102,5,103,935,4,1,
Bohol gabrile,S0501050116,5,103,935,1,1,
bodhlayaprimary,S0501050126,5,103,935,1,2,
C/weyd,S0501050136,5,103,935,1,1,
ceel dhuub,S0501050142,5,103,935,4,1,
Ceel Muran,S0501050152,5,103,935,4,1,
Ciid Dheere,S0501050162,5,103,935,4,1,
Dab Dheere pri school,S0501050172,5,103,935,4,1,
Danwaa,S0501050186,5,103,935,1,1,
Dawacaale,S0501050192,5,103,935,4,1,
dhirindhiir,S0501050202,5,103,935,4,1,
dhirindhir,S0501050213,5,103,935,5,1,
Dhunkunug,S0501050222,5,103,935,4,1,
far qor,S0501050232,5,103,935,4,1,
Fashuq,S0501050242,5,103,935,4,1,
Gabriile,S0501050256,5,103,935,1,1,
Galgalin cade,S0501050266,5,103,935,1,1,
Garbo Xamudh,S0501050272,5,103,935,4,1,
Gashaantimo,S0501050286,5,103,935,1,1,
god cusbo,S0501050293,5,103,935,5,1,
God Cusbo Primary School,S0501050302,5,103,935,4,1,
Golgubad,S0501050316,5,103,935,1,1,
Maxamuud cabdinuur,S0501050322,5,103,935,4,1,
Hagogley,S0501050332,5,103,935,4,1,
Hargelle sec/preparotory school,S0501050343,5,103,935,5,1,
hoose allan,S0501050352,5,103,935,4,1,
Huluul,S0501050362,5,103,935,4,1,
janogaabo,S0501050372,5,103,935,4,1,
Jeex jeex,S0501050386,5,103,935,1,1,
jimbac,S0501050393,5,103,935,5,1,
Jinbac,S0501050402,5,103,935,4,1,
kood,S0501050412,5,103,935,4,1,
laanqayr,S0501050426,5,103,935,1,1,
Labo waran,S0501050432,5,103,935,4,1,
Libax jifa,S0501050442,5,103,935,4,1,
malka dhuur,S0501050452,5,103,935,4,1,
OOMAN,S0501050462,5,103,935,4,1,
Qaboobe,S0501050472,5,103,935,4,1,
Qardog,S0501050482,5,103,935,4,1,
Qoodhaley,S0501050496,5,103,935,1,1,
Raarey,S0501050502,5,103,935,4,1,
sariira,S0501050512,5,103,935,4,1,
Sarmaan,S0501050526,5,103,935,1,1,
seell,S0501050536,5,103,935,1,1,
Sogsog Pri.Sch.,S0501050542,5,103,935,4,1,
sur sur,S0501050552,5,103,935,4,1,
Tawakal primary,S0501050562,5,103,935,4,1,
warmacan,S0501050576,5,103,935,1,1,
Xabal Tiiri,S0501050582,5,103,935,4,1,
Xayir,S0501050592,5,103,935,4,1,
Yooco,S0501050602,5,103,935,4,1,
Abba Qorrow,S0501060012,5,103,936,4,1,
Aqal xoor,S0501060026,5,103,936,1,1,
Arbagarow,S0501060032,5,103,936,4,1,
Balli dari,S0501060046,5,103,936,1,1,
Barmiil,S0501060056,5,103,936,1,1,
Barra-siibo,S0501060062,5,103,936,4,1,
BILLOW,S0501060072,5,103,936,4,1,
Biyo cade,S0501060086,5,103,936,1,1,
budhays,S0501060096,5,103,936,1,1,
bulishe,S0501060102,5,103,936,4,1,
Burda-Xoor,S0501060112,5,103,936,4,1,
Buste,S0501060126,5,103,936,1,1,
BUULAA,S0501060132,5,103,936,4,1,
caracadka,S0501060146,5,103,936,1,1,
cilmi aw cali,S0501060152,5,103,936,4,1,
D/H/wabi shabeele,S0501060162,5,103,936,4,1,
dabaguur,S0501060176,5,103,936,1,1,
darusalem,S0501060182,5,103,936,4,1,
Daruunacim,S0501060192,5,103,936,4,10,
dawin,S0501060202,5,103,936,4,1,
dhaley,S0501060212,5,103,936,4,1,
dharcaytame,S0501060226,5,103,936,1,1,
Dhib yar,S0501060236,5,103,936,1,1,
Dhobley,S0501060246,5,103,936,1,1,
finjaawe,S0501060252,5,103,936,4,1,
godobey,S0501060262,5,103,936,4,1,
Gol Barwaaqo Primary,S0501060272,5,103,936,4,1,
Goobayse,S0501060282,5,103,936,4,1,
Guraati,S0501060292,5,103,936,4,1,
Haar qorax,S0501060306,5,103,936,1,1,
HAGALA,S0501060316,5,103,936,1,1,
haro homey,S0501060326,5,103,936,1,1,
harodigiran,S0501060336,5,103,936,1,1,
Hasaawayar,S0501060346,5,103,936,1,1,
Iimay galbed,S0501060352,5,103,936,4,1,
jagiif,S0501060366,5,103,936,1,1,
jeriska,S0501060376,5,103,936,1,1,
Jiiq,S0501060383,5,103,936,5,1,
Jiiq Primary,S0501060392,5,103,936,4,1,
kabxanle,S0501060402,5,103,936,4,1,
Kashiitalay,S0501060416,5,103,936,1,1,
Kiliway,S0501060426,5,103,936,1,1,
Kololey,S0501060436,5,103,936,1,1,
kunaso,S0501060442,5,103,936,4,1,
Majabo,S0501060452,5,103,936,4,1,
Maqane,S0501060466,5,103,936,1,1,
Quuqumad,S0501060476,5,103,936,1,1,
sare abaqorow,S0501060483,5,103,936,5,1,
sarman,S0501060496,5,103,936,1,1,
Sayid M/Abdule S/School,S0501060503,5,103,936,5,1,
Shiilka,S0501060516,5,103,936,1,1,
Sufley,S0501060522,5,103,936,4,1,
Xadhuunle,S0501060536,5,103,936,1,1,
Xaglaha,S0501060546,5,103,936,1,1,
yaaxeen baar,S0501060556,5,103,936,1,1,
af -lax,S0501070012,5,103,937,4,1,
Afcad,S0501070026,5,103,937,1,1,
Bacaadley,S0501070036,5,103,937,1,1,
BaladulAmin,S0501070046,5,103,937,1,1,
Bali,S0501070052,5,103,937,4,1,
Ban Dheer Primary School,S0501070062,5,103,937,4,1,
Bardumay,S0501070072,5,103,937,4,1,
Beer ijabo,S0501070082,5,103,937,4,1,
Bilaale,S0501070096,5,103,937,1,1,
Bolkood,S0501070106,5,103,937,1,1,
Booco,S0501070112,5,103,937,4,1,
BUTAA,S0501070122,5,103,937,4,1,1998
CADAAD,S0501070136,5,103,937,1,1,
Calan,S0501070142,5,103,937,4,1,
carogoduud,S0501070152,5,103,937,4,1,
Ceel lamood,S0501070166,5,103,937,1,1,
Celqudhacay,S0501070176,5,103,937,1,1,
Ciid agoon,S0501070186,5,103,937,1,1,
DAARA SALAAM,S0501070192,5,103,937,4,1,
DANGI,S0501070202,5,103,937,4,1,
Dangi barwaaqo,S0501070216,5,103,937,1,1,
Darso,S0501070222,5,103,937,4,1,
Dhagaxle,S0501070236,5,103,937,1,1,
dhibito,S0501070242,5,103,937,4,1,
Dhugusho,S0501070256,5,103,937,1,1,
Dinto,S0501070262,5,103,937,4,1,
Doofarey,S0501070276,5,103,937,1,1,
DUKANLE,S0501070282,5,103,937,4,1,
Faareyso,S0501070292,5,103,937,4,1,
Gabangabo,S0501070306,5,103,937,1,1,
Galayax,S0501070312,5,103,937,4,1,
Garas barwaaqo,S0501070326,5,103,937,1,1,
Geeraaraw,S0501070333,5,103,937,5,1,
Geeraare,S0501070342,5,103,937,4,1,
Gibino,S0501070356,5,103,937,1,1,
Guro,S0501070362,5,103,937,4,1,2002
H/abshir,S0501070372,5,103,937,4,1,
Haar yareey,S0501070386,5,103,937,1,1,
HARARBO,S0501070392,5,103,937,4,1,
Hoos weyne,S0501070406,5,103,937,1,1,
HOWL WADAAG,S0501070412,5,103,937,4,1,
ILgududo,S0501070426,5,103,937,1,1,
ISBILA,S0501070436,5,103,937,1,1,
J/bay,S0501070443,5,103,937,5,1,
Janaale,S0501070452,5,103,937,4,1,
Jarati/bay,S0501070462,5,103,937,4,1,
Jarrati Junior Secondary School,S0501070473,5,103,937,5,1,
Jiraa,S0501070486,5,103,937,1,1,2015
Lan qurac,S0501070492,5,103,937,4,1,
masagobadan,S0501070502,5,103,937,4,1,
Masno,S0501070516,5,103,937,1,1,
MIDEEYE,S0501070522,5,103,937,4,1,
Muqdheere,S0501070532,5,103,937,4,1,
MUSTAQBAL,S0501070546,5,103,937,1,10,
Najax,S0501070556,5,103,937,1,1,
Qarari,S0501070562,5,103,937,4,1,
Qassax dhere,S0501070576,5,103,937,1,1,
Qiyaamo Bay,S0501070586,5,103,937,1,1,
QOLOW,S0501070592,5,103,937,4,1,
qoordiir bay,S0501070606,5,103,937,1,1,
qordiir,S0501070612,5,103,937,4,1,
Sablaaley,S0501070626,5,103,937,1,1,
Sabuula Cad,S0501070632,5,103,937,4,1,
Sagaale-2,S0501070642,5,103,937,4,1,
sanqotor,S0501070652,5,103,937,4,1,
T/barwaqo,S0501070662,5,103,937,4,1,
T/bisiq,S0501070672,5,103,937,4,1,
Teendha cad,S0501070682,5,103,937,4,1,
Toosiyow,S0501070696,5,103,937,1,1,
TOWFIQ,S0501070702,5,103,937,4,1,
Tuulo ciid,S0501070712,5,103,937,4,1,
Warqoox,S0501070726,5,103,937,1,1,
Weeb,S0501070732,5,103,937,4,1,1974
Xayir,S0501070742,5,103,937,4,1,
Xiir Xiir,S0501070756,5,103,937,1,1,
Yaabow,S0501070762,5,103,937,4,1,
Yaxan baar,S0501070772,5,103,937,4,1,
Bali cade,S0501080016,5,103,938,1,1,
bali saabun,S0501080026,5,103,938,1,1,
Biyo Ade school,S0501080032,5,103,938,4,1,
Dakadley,S0501080046,5,103,938,1,1,
Dhaal,S0501080052,5,103,938,4,1,
dharaaye,S0501080062,5,103,938,4,1,
dharaye,S0501080073,5,103,938,5,1,
Dogaad,S0501080086,5,103,938,1,1,
Dulqabow,S0501080096,5,103,938,1,1,
Eley,S0501080106,5,103,938,1,10,
gar nugle,S0501080116,5,103,938,1,1,
garas weyn,S0501080122,5,103,938,4,1,
garas weyn,S0501080136,5,103,938,1,1,
garasle,S0501080142,5,103,938,4,1,
Haar dheere,S0501080152,5,103,938,4,1,
Haarmadooy,S0501080162,5,103,938,4,1,
hadi ijabo,S0501080176,5,103,938,1,1,
Inshaar,S0501080186,5,103,938,1,1,
jano gaabo,S0501080196,5,103,938,1,1,
jiir gudud,S0501080206,5,103,938,1,1,
Lahelow,S0501080212,5,103,938,4,1,
Lasaley,S0501080226,5,103,938,1,1,
Magaalo calan,S0501080236,5,103,938,1,1,
Muldhato school,S0501080242,5,103,938,4,1,
qaraawiish,S0501080256,5,103,938,1,1,
Qarboosh,S0501080262,5,103,938,4,1,
Qooxle,S0501080272,5,103,938,4,1,
Qoxle,S0501080283,5,103,938,5,1,
Rahle,S0501080296,5,103,938,1,10,
Samad,S0501080306,5,103,938,1,1,
Sheekh Cabdi Raage,S0501080312,5,103,938,4,1,
Sidetaale,S0501080322,5,103,938,4,1,
waaheey,S0501080336,5,103,938,1,1,
Wadaa mogod,S0501080342,5,103,938,4,1,
Wiidh,S0501080352,5,103,938,4,1,
Yaramugley,S0501080366,5,103,938,1,1,
Abaadir,S0501090013,5,103,939,4,1,2004
ABOOSE,S0501090026,5,103,939,1,1,
Afar-Togle,S0501090032,5,103,939,4,1,
Algooye,S0501090042,5,103,939,4,1,
Ban Afrika,S0501090052,5,103,939,4,1,
Banan gorayo,S0501090066,5,103,939,1,1,
Banbiska,S0501090076,5,103,939,1,1,
biyo janaale,S0501090082,5,103,939,4,1,
Burudhay,S0501090096,5,103,939,1,1,
CaalRuug,S0501090106,5,103,939,1,1,
cabdi yaroowe,S0501090112,5,103,939,4,1,
D/H/Dhexe maxamud,S0501090122,5,103,939,4,1,
D/h/Gabagaba,S0501090136,5,103,939,1,1,
D/h/laasxaar,S0501090146,5,103,939,1,1,
D/Macalin maxamed,S0501090156,5,103,939,1,10,
Darusalem,S0501090166,5,103,939,1,10,
Dhakaatar,S0501090176,5,103,939,1,1,
Dhay,S0501090186,5,103,939,1,1,
Dooxo yaray,S0501090192,5,103,939,4,1,
Dugsiga H/Dhexe Abadir,S0501090202,5,103,939,4,4,
Gabicas,S0501090216,5,103,939,1,1,
goora same,S0501090226,5,103,939,1,1,
Guule,S0501090236,5,103,939,1,1,
hadha muse,S0501090246,5,103,939,1,1,
hadhaamuse,S0501090252,5,103,939,4,1,
hargaysa yar,S0501090262,5,103,939,4,1,
Hoomaha,S0501090276,5,103,939,1,1,
jaarsaw,S0501090286,5,103,939,1,1,
jabraaley,S0501090292,5,103,939,4,1,
JAMAARE,S0501090306,5,103,939,1,1,
kol kola,S0501090312,5,103,939,4,1,
Laydiga,S0501090326,5,103,939,1,1,
Magaloqansax,S0501090332,5,103,939,4,1,
Malko durduro,S0501090346,5,103,939,1,1,
Mama amran,S0501090352,5,103,939,4,1,
noole yedeg,S0501090362,5,103,939,4,1,
Qabow,S0501090376,5,103,939,1,1,
Raaso senior secondry school,S0501090383,5,103,939,5,1,
Shikil,S0501090396,5,103,939,1,1,
tiig dheer,S0501090402,5,103,939,4,1,
Wadhiley,S0501090412,5,103,939,4,1,
Xaqiiq,S0501090426,5,103,939,1,1,
Xayow,S0501090432,5,103,939,4,1,
xunbaweyne,S0501090442,5,103,939,4,1,
Yucub barako,S0501090456,5,103,939,1,1,
Afgooy,S0502010016,5,104,940,1,1,
Biima,S0502010022,5,104,940,4,1,
ceel macan,S0502010032,5,104,940,4,1,
ceel nasib,S0502010042,5,104,940,4,1,
CEELBURI,S0502010052,5,104,940,4,1,
dhaka wata,S0502010066,5,104,940,1,1,
dheera,S0502010072,5,104,940,4,1,
dhudhertu,S0502010082,5,104,940,4,1,
dibe,S0502010092,5,104,940,4,1,
Dire dima,S0502010102,5,104,940,4,1,
dirir,S0502010112,5,104,940,4,1,
G/ Hareeri,S0502010122,5,104,940,4,1,
H/Goge,S0502010136,5,104,940,1,1,
halaye,S0502010142,5,104,940,4,1,
hudat 03,S0502010152,5,104,940,4,1,
Hudat secondary school,S0502010163,5,104,940,5,1,
hudet,S0502010172,5,104,940,4,1,
joqorsa,S0502010182,5,104,940,4,1,
kuiwe,S0502010192,5,104,940,4,1,
Lami,S0502010202,5,104,940,4,1,
lujole,S0502010212,5,104,940,4,1,
malka cade,S0502010222,5,104,940,4,1,
mubarek,S0502010232,5,104,940,4,1,
Niine,S0502010242,5,104,940,4,1,
qol-hargaysa,S0502010252,5,104,940,4,1,
Rooba,S0502010262,5,104,940,4,1,
Tawakal,S0502010272,5,104,940,4,1,
AaDE,S0502020012,5,104,941,4,1,
ADAADI YAYA,S0502020026,5,104,941,1,1,
Alge,S0502020036,5,104,941,1,1,1985
boochesan,S0502020046,5,104,941,1,1,
booji,S0502020052,5,104,941,4,1,
buruuri,S0502020062,5,104,941,4,1,2007
cali ofte,S0502020072,5,104,941,4,1,
ceel fatu,S0502020082,5,104,941,4,1,
ceel qur,S0502020092,5,104,941,4,1,
cldheer,S0502020102,5,104,941,4,1,
danbi,S0502020112,5,104,941,4,1,
dhadacho,S0502020122,5,104,941,4,1,
Dhakal,S0502020132,5,104,941,4,1,
dhoobu,S0502020146,5,104,941,1,1,
Diid adu,S0502020156,5,104,941,1,1,
diid dhadacha,S0502020162,5,104,941,4,1,
Dika,S0502020176,5,104,941,1,1,
FAAYO,S0502020186,5,104,941,4,1,
gamaasi,S0502020192,5,104,941,4,1,
Geede,S0502020206,5,104,941,1,1,
godsabansa,S0502020216,5,104,941,1,1,
HAR_SHILMI,S0502020222,5,104,941,4,1,
Hardhuure,S0502020232,5,104,941,4,1,
HILAAL,S0502020242,5,104,941,4,1,
K.K.B,S0502020252,5,104,941,4,1,
katama,S0502020262,5,104,941,4,1,
Kobeero,S0502020272,5,104,941,4,1,
Lakoole,S0502020286,5,104,941,1,1,
majira pirimary school,S0502020292,5,104,941,4,1,
nageesu,S0502020302,5,104,941,4,1,
Qadadumo,S0502020313,5,104,941,5,1,
qordhobo,S0502020326,5,104,941,1,1,
sowley,S0502020336,5,104,941,1,1,
Sukela bula,S0502020346,5,104,941,1,1,
T/raamo,S0502020352,5,104,941,4,1,
tuma,S0502020366,5,104,941,1,1,
Walmur,S0502020376,5,104,941,1,1,
wangay,S0502020386,5,104,941,1,1,
Waraabeyi,S0502020392,5,104,941,4,1,
abitu,S0502030012,5,104,942,4,1,
ajiin school,S0502030022,5,104,942,4,1,
Allo uluuqo,S0502030032,5,104,942,4,1,
Arda oola,S0502030042,5,104,942,4,1,
Ardaballa,S0502030052,5,104,942,4,1,
Bada goda,S0502030066,5,104,942,1,1,
BEEDE,S0502030072,5,104,942,4,1,
D/h/dh ceel goof,S0502030082,5,104,942,4,1,
D/X/mansile,S0502030092,5,104,942,4,1,
DALACAAD,S0502030102,5,104,942,4,1,
dhakisu,S0502030112,5,104,942,4,1,
dhuugo,S0502030122,5,104,942,4,1,
dib-bute,S0502030132,5,104,942,4,1,
GALGALO DIIMTU,S0502030142,5,104,942,4,1,
Gool bile,S0502030152,5,104,942,1,1,
Guulale,S0502030166,5,104,942,1,1,
H/dhexe Mooyaale,S0502030172,5,104,942,4,1,
HARSEQO,S0502030182,5,104,942,4,1,
hasan gore,S0502030193,5,104,942,5,1,
Hilike,S0502030206,5,104,942,1,1,
Ijinji,S0502030216,5,104,942,1,1,
Jaamuuq,S0502030222,5,104,942,4,1,
Jimaa,S0502030232,5,104,942,4,1,2002
karayo,S0502030242,5,104,942,4,1,
Kojowaa,S0502030252,5,104,942,4,1,2004
lagasure,S0502030262,5,104,942,1,1,
lagsaden,S0502030272,5,104,942,4,1,
lahey,S0502030282,5,104,942,4,1,
mado miigoo,S0502030292,5,104,942,4,1,
Malab,S0502030302,5,104,942,4,1,2002
Minaamini,S0502030316,5,104,942,1,1,
Moyale secondry,S0502030323,5,104,942,5,1,
Muktano,S0502030336,5,104,942,1,1,
nawaawa,S0502030342,5,104,942,4,1,
QABANAWAA,S0502030352,5,104,942,4,1,
QALQALCHA,S0502030362,5,104,942,4,1,
Qumbe,S0502030376,5,104,942,1,1,
Raaro,S0502030382,5,104,942,4,1,
sororo,S0502030392,5,104,942,4,1,
tesoma,S0502030402,5,104,942,4,1,
tuladaye,S0502030412,5,104,942,4,1,
wargadud,S0502030422,5,104,942,4,1,
alifayo,S0502040013,5,104,943,5,1,
Alobirti,S0502040022,5,104,943,4,1,
andarak,S0502040032,5,104,943,4,1,
Bas qabanawa,S0502040046,5,104,943,1,1,
bidro,S0502040052,5,104,943,4,1,
Bohol,S0502040066,5,104,943,1,1,
Caana malab,S0502040072,5,104,943,4,10,
Caymole Primary,S0502040082,5,104,943,4,1,
ceel guur,S0502040092,5,104,943,4,1,
ceel yaabo,S0502040102,5,104,943,4,1,
Dhaka diina,S0502040112,5,104,943,4,1,
gal galu,S0502040122,5,104,943,4,1,
Garale,S0502040136,5,104,943,1,1,
geeddheere,S0502040146,5,104,943,1,1,
goofdumeensa,S0502040156,5,104,943,1,1,
harsale,S0502040166,5,104,943,1,10,
Hawan,S0502040172,5,104,943,4,1,
hay gudda,S0502040182,5,104,943,4,1,
haybadhadha,S0502040196,5,104,943,1,1,
Indhale,S0502040206,5,104,943,1,1,
Jaara,S0502040212,5,104,943,4,1,
Jilanqo,S0502040222,5,104,943,4,1,
Kabbaar,S0502040232,5,104,943,4,1,
m/tulicha,S0502040246,5,104,943,1,1,
malka gorey,S0502040252,5,104,943,4,1,
malka mari,S0502040266,5,104,943,1,1,
Malka willa,S0502040276,5,104,943,1,1,
Marbitaan,S0502040286,5,104,943,1,1,
Mubaarak,S0502040292,5,104,943,4,1,
mubarik secondary,S0502040303,5,104,943,5,1,
Ode,S0502040316,5,104,943,1,1,
Qiile,S0502040322,5,104,943,4,1,
saankuraar,S0502040332,5,104,943,4,1,
Sadeeti,S0502040346,5,104,943,1,1,
Tawakal,S0502040356,5,104,943,1,10,
tirawa,S0502040366,5,104,943,1,1,
waab,S0502040376,5,104,943,1,1,
